trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3000407,22:20:00,22:20:00,3000003,4,,,,,
3000408,22:30:00,22:30:00,3000000,1,,,,,
3000408,22:30:00,22:30:00,3000002,2,,,,,
3000408,22:30:00,22:30:00,3000001,3,,,,,
3000408,22:30:00,22:30:00,3000003,4,,,,,
3000409,22:40:00,22:40:00,3000000,1,,,,,
3000409,22:40:00,22:40:00,3000002,2,,,,,
3000409,22:40:00,22:40:00,3000001,3,,,,,
3000409,22:40:00,22:40:00,3000003,4,,,,,
3000410,22:50:00,22:50:00,3000000,1,,,,,
3000410,22:50:00,22:50:00,3000002,2,,,,,
3000410,22:50:00,22:50:00,3000001,3,,,,,
3000410,22:50:00,22:50:00,3000003,4,,,,,
3000411,23:00:00,23:00:00,3000000,1,,,,,
3000411,23:00:00,23:00:00,3000002,2,,,,,
3000411,23:00:00,23:00:00,3000001,3,,,,,
3000411,23:00:00,23:00:00,3000003,4,,,,,
3000412,23:20:00,23:20:00,3000000,1,,,,,
3000412,23:20:00,23:20:00,3000002,2,,,,,
3000412,23:20:00,23:20:00,3000001,3,,,,,
3000412,23:20:00,23:20:00,3000003,4,,,,,
3000413,23:40:00,23:40:00,3000000,1,,,,,
3000413,23:40:00,23:40:00,3000002,2,,,,,
3000413,23:40:00,23:40:00,3000001,3,,,,,
3000413,23:40:00,23:40:00,3000003,4,,,,,
3000414,00:00:00,00:00:00,3000000,1,,,,,
3000414,00:00:00,00:00:00,3000002,2,,,,,
3000414,00:00:00,00:00:00,3000001,3,,,,,
3000414,00:00:00,00:00:00,3000003,4,,,,,
3000415,00:20:00,00:20:00,3000000,1,,,,,
3000415,00:20:00,00:20:00,3000002,2,,,,,
3000415,00:20:00,00:20:00,3000001,3,,,,,
3000415,00:20:00,00:20:00,3000003,4,,,,,
3000416,00:40:00,00:40:00,3000000,1,,,,,
3000416,00:40:00,00:40:00,3000002,2,,,,,
3000416,00:40:00,00:40:00,3000001,3,,,,,
3000416,00:40:00,00:40:00,3000003,4,,,,,
3000417,01:00:00,01:00:00,3000000,1,,,,,
3000417,01:00:00,01:00:00,3000002,2,,,,,
3000417,01:00:00,01:00:00,3000001,3,,,,,
3000417,01:00:00,01:00:00,3000003,4,,,,,
3000418,01:20:00,01:20:00,3000000,1,,,,,
3000418,01:20:00,01:20:00,3000002,2,,,,,
3000418,01:20:00,01:20:00,3000001,3,,,,,
3000418,01:20:00,01:20:00,3000003,4,,,,,
3000419,01:40:00,01:40:00,3000000,1,,,,,
3000419,01:40:00,01:40:00,3000002,2,,,,,
3000419,01:40:00,01:40:00,3000001,3,,,,,
3000419,01:40:00,01:40:00,3000003,4,,,,,
3000420,05:00:00,05:00:00,3000003,1,,,,,
3000420,05:00:00,05:00:00,3000001,2,,,,,
3000420,05:00:00,05:00:00,3000002,3,,,,,
3000420,05:00:00,05:00:00,3000000,4,,,,,
3000421,05:20:00,05:20:00,3000003,1,,,,,
3000421,05:20:00,05:20:00,3000001,2,,,,,
3000421,05:20:00,05:20:00,3000002,3,,,,,
3000421,05:20:00,05:20:00,3000000,4,,,,,
3000422,05:40:00,05:40:00,3000003,1,,,,,
3000422,05:40:00,05:40:00,3000001,2,,,,,
3000422,05:40:00,05:40:00,3000002,3,,,,,
3000422,05:40:00,05:40:00,3000000,4,,,,,
3000423,06:00:00,06:00:00,3000003,1,,,,,
3000423,06:00:00,06:00:00,3000001,2,,,,,
3000423,06:00:00,06:00:00,3000002,3,,,,,
3000423,06:00:00,06:00:00,3000000,4,,,,,
3000424,06:20:00,06:20:00,3000003,1,,,,,
3000424,06:20:00,06:20:00,3000001,2,,,,,
3000424,06:20:00,06:20:00,3000002,3,,,,,
3000424,06:20:00,06:20:00,3000000,4,,,,,
3000425,06:40:00,06:40:00,3000003,1,,,,,
3000425,06:40:00,06:40:00,3000001,2,,,,,
3000425,06:40:00,06:40:00,3000002,3,,,,,
3000425,06:40:00,06:40:00,3000000,4,,,,,
3000426,07:00:00,07:00:00,3000003,1,,,,,
3000426,07:00:00,07:00:00,3000001,2,,,,,
3000426,07:00:00,07:00:00,3000002,3,,,,,
3000426,07:00:00,07:00:00,3000000,4,,,,,
3000427,07:20:00,07:20:00,3000003,1,,,,,
3000427,07:20:00,07:20:00,3000001,2,,,,,
3000427,07:20:00,07:20:00,3000002,3,,,,,
3000427,07:20:00,07:20:00,3000000,4,,,,,
3000428,07:30:00,07:30:00,3000003,1,,,,,
3000428,07:30:00,07:30:00,3000001,2,,,,,
3000428,07:30:00,07:30:00,3000002,3,,,,,
3000428,07:30:00,07:30:00,3000000,4,,,,,
3000429,07:35:00,07:35:00,3000003,1,,,,,
3000429,07:35:00,07:35:00,3000001,2,,,,,
3000429,07:35:00,07:35:00,3000002,3,,,,,
3000429,07:35:00,07:35:00,3000000,4,,,,,
3000430,07:40:00,07:40:00,3000003,1,,,,,
3000430,07:40:00,07:40:00,3000001,2,,,,,
3000430,07:40:00,07:40:00,3000002,3,,,,,
3000430,07:40:00,07:40:00,3000000,4,,,,,
3000431,07:45:00,07:45:00,3000003,1,,,,,
3000431,07:45:00,07:45:00,3000001,2,,,,,
3000431,07:45:00,07:45:00,3000002,3,,,,,
3000431,07:45:00,07:45:00,3000000,4,,,,,
3000432,07:50:00,07:50:00,3000003,1,,,,,
3000432,07:50:00,07:50:00,3000001,2,,,,,
3000432,07:50:00,07:50:00,3000002,3,,,,,
3000432,07:50:00,07:50:00,3000000,4,,,,,
3000433,07:55:00,07:55:00,3000003,1,,,,,
3000433,07:55:00,07:55:00,3000001,2,,,,,
3000433,07:55:00,07:55:00,3000002,3,,,,,
3000433,07:55:00,07:55:00,3000000,4,,,,,
3000434,08:00:00,08:00:00,3000003,1,,,,,
3000434,08:00:00,08:00:00,3000001,2,,,,,
3000434,08:00:00,08:00:00,3000002,3,,,,,
3000434,08:00:00,08:00:00,3000000,4,,,,,
3000435,08:05:00,08:05:00,3000003,1,,,,,
3000435,08:05:00,08:05:00,3000001,2,,,,,
3000435,08:05:00,08:05:00,3000002,3,,,,,
3000435,08:05:00,08:05:00,3000000,4,,,,,
3000436,08:10:00,08:10:00,3000003,1,,,,,
3000436,08:10:00,08:10:00,3000001,2,,,,,
3000436,08:10:00,08:10:00,3000002,3,,,,,
3000436,08:10:00,08:10:00,3000000,4,,,,,
3000437,08:15:00,08:15:00,3000003,1,,,,,
3000437,08:15:00,08:15:00,3000001,2,,,,,
3000437,08:15:00,08:15:00,3000002,3,,,,,
3000437,08:15:00,08:15:00,3000000,4,,,,,
3000438,08:20:00,08:20:00,3000003,1,,,,,
3000438,08:20:00,08:20:00,3000001,2,,,,,
3000438,08:20:00,08:20:00,3000002,3,,,,,
3000438,08:20:00,08:20:00,3000000,4,,,,,
3000439,08:25:00,08:25:00,3000003,1,,,,,
3000439,08:25:00,08:25:00,3000001,2,,,,,
3000439,08:25:00,08:25:00,3000002,3,,,,,
3000439,08:25:00,08:25:00,3000000,4,,,,,
3000440,08:30:00,08:30:00,3000003,1,,,,,
3000440,08:30:00,08:30:00,3000001,2,,,,,
3000440,08:30:00,08:30:00,3000002,3,,,,,
3000440,08:30:00,08:30:00,3000000,4,,,,,
3000441,08:35:00,08:35:00,3000003,1,,,,,
3000441,08:35:00,08:35:00,3000001,2,,,,,
3000441,08:35:00,08:35:00,3000002,3,,,,,
3000441,08:35:00,08:35:00,3000000,4,,,,,
3000442,08:40:00,08:40:00,3000003,1,,,,,
3000442,08:40:00,08:40:00,3000001,2,,,,,
3000442,08:40:00,08:40:00,3000002,3,,,,,
3000442,08:40:00,08:40:00,3000000,4,,,,,
3000443,08:45:00,08:45:00,3000003,1,,,,,
3000443,08:45:00,08:45:00,3000001,2,,,,,
3000443,08:45:00,08:45:00,3000002,3,,,,,
3000443,08:45:00,08:45:00,3000000,4,,,,,
3000444,08:50:00,08:50:00,3000003,1,,,,,
3000444,08:50:00,08:50:00,3000001,2,,,,,
3000444,08:50:00,08:50:00,3000002,3,,,,,
3000444,08:50:00,08:50:00,3000000,4,,,,,
3000445,08:55:00,08:55:00,3000003,1,,,,,
3000445,08:55:00,08:55:00,3000001,2,,,,,
3000445,08:55:00,08:55:00,3000002,3,,,,,
3000445,08:55:00,08:55:00,3000000,4,,,,,
3000446,09:00:00,09:00:00,3000003,1,,,,,
3000446,09:00:00,09:00:00,3000001,2,,,,,
3000446,09:00:00,09:00:00,3000002,3,,,,,
3000446,09:00:00,09:00:00,3000000,4,,,,,
3000447,09:05:00,09:05:00,3000003,1,,,,,
3000447,09:05:00,09:05:00,3000001,2,,,,,
3000447,09:05:00,09:05:00,3000002,3,,,,,
3000447,09:05:00,09:05:00,3000000,4,,,,,
3000448,09:10:00,09:10:00,3000003,1,,,,,
